Ticker,Name,Market,Timeframe,Strategy,Trades,WinRate%,TotalRet%,AvgRet%,ProfitFactor,MDD%,Sharpe,_tr
009150,삼성전기,KR,5m,S15_ZScore,90,66.7,31.356,0.3484,1.741,-12.161,0.1682,31.356
009150,삼성전기,KR,5m,S16_SMA_Rev,13,69.2,6.054,0.4657,1.853,-3.815,0.2493,6.054
009150,삼성전기,KR,5m,S17_FVG,115,40.9,39.299,0.3417,1.502,-20.925,0.1318,39.299
009150,삼성전기,KR,5m,S19_Monday,13,61.5,2.386,0.1835,1.258,-5.985,0.1006,2.386
009150,삼성전기,KR,5m,S20_InsideBar,47,36.2,-11.329,-0.241,0.591,-15.511,-0.174,-11.329
009150,삼성전기,KR,5m,S21_Engulfing,38,47.4,1.483,0.039,1.106,-4.486,0.0412,1.483
009150,삼성전기,KR,5m,S22_VolBreak,99,45.5,3.031,0.0306,1.112,-7.961,0.0304,3.031
009150,삼성전기,KR,5m,S23_EMA_Ribbon,56,42.9,25.14,0.4489,1.788,-7.704,0.1743,25.14
009150,삼성전기,KR,5m,S24_CHoCH,134,51.5,27.219,0.2031,1.283,-22.989,0.0872,27.219
009150,삼성전기,KR,5m,S25_PinBar,47,36.2,-7.349,-0.1564,0.625,-10.293,-0.1784,-7.349
009150,삼성전기,KR,4h,FVG+OB,379,57.8,126.684,0.3343,1.71,-13.392,0.2307,126.684
009150,삼성전기,KR,4h,S01_EMA9_21,29,44.8,39.948,1.3775,2.018,-12.325,0.2474,39.948
009150,삼성전기,KR,4h,S02_EMA20_50,11,36.4,-9.125,-0.8296,0.53,-15.156,-0.2335,-9.125
009150,삼성전기,KR,4h,S03_GoldenCross,4,50.0,-0.345,-0.0863,0.943,-3.364,-0.0289,-0.345
009150,삼성전기,KR,4h,S04_SuperTrend,5,40.0,0.108,0.0215,1.023,-3.618,0.0097,0.108
009150,삼성전기,KR,4h,S05_HullMA,48,47.9,76.226,1.588,2.113,-23.986,0.2518,76.226
009150,삼성전기,KR,4h,S06_Ichimoku,23,30.4,-5.725,-0.2489,0.857,-21.524,-0.0605,-5.725
009150,삼성전기,KR,4h,S07_RSI_Trend,71,39.4,62.756,0.8839,1.724,-22.864,0.1707,62.756
009150,삼성전기,KR,4h,S08_RSI_Rev,9,77.8,33.923,3.7693,11.54,-3.219,0.7466,33.923
009150,삼성전기,KR,4h,S09_MACD,60,45.0,61.789,1.0298,1.592,-38.185,0.1623,61.789
009150,삼성전기,KR,4h,S10_MACDHist,60,45.0,61.789,1.0298,1.592,-38.185,0.1623,61.789
009150,삼성전기,KR,4h,S11_BB_Break,48,52.1,50.946,1.0614,2.551,-7.175,0.2045,50.946
009150,삼성전기,KR,4h,S12_BB_Rev,12,58.3,32.695,2.7246,4.127,-5.279,0.5135,32.695
009150,삼성전기,KR,4h,S13_ATR_Break,44,52.3,11.344,0.2578,1.491,-7.94,0.1512,11.344
009150,삼성전기,KR,4h,S14_Donchian,12,58.3,16.08,1.34,2.32,-6.139,0.3454,16.08
009150,삼성전기,KR,4h,S15_ZScore,32,62.5,42.607,1.3315,2.002,-18.079,0.2739,42.607
009150,삼성전기,KR,4h,S16_SMA_Rev,16,75.0,35.322,2.2076,3.581,-9.93,0.4977,35.322
009150,삼성전기,KR,4h,S17_FVG,68,48.5,49.272,0.7246,1.476,-23.768,0.1511,49.272
009150,삼성전기,KR,4h,S19_Monday,96,45.8,73.034,0.7608,1.56,-23.509,0.1304,73.034
009150,삼성전기,KR,4h,S20_InsideBar,103,55.3,17.938,0.1742,1.114,-39.821,0.0367,17.938
009150,삼성전기,KR,4h,S21_Engulfing,30,46.7,-10.385,-0.3462,0.74,-20.734,-0.1059,-10.385
009150,삼성전기,KR,4h,S22_VolBreak,62,50.0,16.179,0.2609,1.535,-6.866,0.1616,16.179
009150,삼성전기,KR,4h,S23_EMA_Ribbon,20,55.0,56.824,2.8412,6.114,-4.428,0.5172,56.824
009150,삼성전기,KR,4h,S24_CHoCH,57,52.6,87.783,1.5401,2.032,-29.244,0.2294,87.783
009150,삼성전기,KR,4h,S25_PinBar,41,56.1,80.138,1.9546,2.956,-17.065,0.3218,80.138
009150,삼성전기,KR,1m+4h,FVG+OB,200,53.0,19.275,0.0964,1.818,-2.096,0.2397,19.275
009150,삼성전기,KR,1m+4h,S01_EMA9_21,59,25.4,12.382,0.2099,2.268,-3.467,0.1805,12.382
009150,삼성전기,KR,1m+4h,S02_EMA20_50,20,35.0,9.755,0.4878,3.707,-1.779,0.3377,9.755
009150,삼성전기,KR,1m+4h,S03_GoldenCross,7,28.6,-2.786,-0.3981,0.11,-1.467,-0.6423,-2.786
009150,삼성전기,KR,1m+4h,S04_SuperTrend,4,75.0,10.293,2.5733,13.423,-0.829,1.2687,10.293
009150,삼성전기,KR,1m+4h,S05_HullMA,77,31.2,-1.711,-0.0222,0.906,-7.157,-0.0284,-1.711
009150,삼성전기,KR,1m+4h,S06_Ichimoku,68,22.1,9.01,0.1325,1.942,-2.982,0.1409,9.01
009150,삼성전기,KR,1m+4h,S07_RSI_Trend,131,26.0,17.206,0.1313,2.542,-2.872,0.1723,17.206
009150,삼성전기,KR,1m+4h,S08_RSI_Rev,13,61.5,5.095,0.3919,2.46,-1.522,0.3502,5.095
009150,삼성전기,KR,1m+4h,S09_MACD,101,33.7,7.46,0.0739,1.383,-6.329,0.0852,7.46
009150,삼성전기,KR,1m+4h,S10_MACDHist,101,33.7,7.46,0.0739,1.383,-6.329,0.0852,7.46
009150,삼성전기,KR,1m+4h,S11_BB_Break,62,40.3,4.319,0.0697,1.666,-2.56,0.1369,4.319
009150,삼성전기,KR,1m+4h,S12_BB_Rev,23,52.2,1.764,0.0767,1.306,-2.92,0.1051,1.764
009150,삼성전기,KR,1m+4h,S13_ATR_Break,42,42.9,3.917,0.0933,2.214,-0.88,0.212,3.917
009150,삼성전기,KR,1m+4h,S14_Donchian,18,55.6,6.523,0.3624,2.443,-2.59,0.2886,6.523
009150,삼성전기,KR,1m+4h,S15_ZScore,49,59.2,4.093,0.0835,1.565,-3.889,0.1656,4.093
009150,삼성전기,KR,1m+4h,S17_FVG,42,40.5,10.251,0.2441,2.47,-2.349,0.2855,10.251
009150,삼성전기,KR,1m+4h,S20_InsideBar,5,20.0,-0.25,-0.05,0.848,-0.541,-0.0645,-0.25
009150,삼성전기,KR,1m+4h,S21_Engulfing,7,14.3,-1.556,-0.2223,0.137,-1.058,-0.7708,-1.556
009150,삼성전기,KR,1m+4h,S22_VolBreak,47,44.7,4.531,0.0964,2.425,-0.95,0.2151,4.531
009150,삼성전기,KR,1m+4h,S23_EMA_Ribbon,35,20.0,2.806,0.0802,1.289,-7.149,0.0715,2.806
009150,삼성전기,KR,1m+4h,S24_CHoCH,69,44.9,5.482,0.0794,1.376,-6.05,0.1021,5.482
009150,삼성전기,KR,1m+4h,S25_PinBar,5,100.0,2.138,0.4276,99.0,0.0,1.4264,2.138
034020,두산에너빌,KR,15m,FVG+OB,185,51.4,9.328,0.0504,1.134,-15.802,0.0459,9.328
034020,두산에너빌,KR,15m,S01_EMA9_21,28,50.0,8.445,0.3016,1.412,-12.62,0.1192,8.445
034020,두산에너빌,KR,15m,S02_EMA20_50,15,60.0,8.766,0.5844,3.47,-1.739,0.4115,8.766
034020,두산에너빌,KR,15m,S03_GoldenCross,3,100.0,1.266,0.4219,99.0,0.0,2.584,1.266
034020,두산에너빌,KR,15m,S04_SuperTrend,8,37.5,-2.873,-0.3591,0.643,-6.878,-0.1503,-2.873
034020,두산에너빌,KR,15m,S05_HullMA,41,46.3,18.765,0.4577,1.501,-10.807,0.1389,18.765
034020,두산에너빌,KR,15m,S06_Ichimoku,31,58.1,19.319,0.6232,4.579,-1.505,0.4574,19.319
034020,두산에너빌,KR,15m,S07_RSI_Trend,64,35.9,16.536,0.2584,1.527,-11.537,0.1267,16.536
034020,두산에너빌,KR,15m,S08_RSI_Rev,13,46.2,2.083,0.1602,1.302,-3.567,0.1197,2.083
034020,두산에너빌,KR,15m,S09_MACD,37,48.6,25.17,0.6803,2.246,-4.253,0.2648,25.17
034020,두산에너빌,KR,15m,S10_MACDHist,37,48.6,25.17,0.6803,2.246,-4.253,0.2648,25.17
034020,두산에너빌,KR,15m,S11_BB_Break,41,41.5,5.396,0.1316,1.343,-4.771,0.0966,5.396
034020,두산에너빌,KR,15m,S12_BB_Rev,19,47.4,9.112,0.4796,1.993,-2.646,0.2192,9.112
034020,두산에너빌,KR,15m,S13_ATR_Break,26,53.8,4.631,0.1781,1.645,-2.432,0.1621,4.631
034020,두산에너빌,KR,15m,S14_Donchian,17,58.8,6.626,0.3897,1.564,-6.566,0.1561,6.626
034020,두산에너빌,KR,15m,S15_ZScore,33,51.5,18.742,0.5679,2.404,-5.003,0.3094,18.742
034020,두산에너빌,KR,15m,S16_SMA_Rev,7,57.1,-0.389,-0.0555,0.939,-6.04,-0.0265,-0.389
034020,두산에너빌,KR,15m,S17_FVG,50,36.0,-2.142,-0.0428,0.947,-14.546,-0.0187,-2.142
034020,두산에너빌,KR,15m,S19_Monday,16,50.0,1.867,0.1167,1.209,-5.752,0.0697,1.867
034020,두산에너빌,KR,15m,S20_InsideBar,31,48.4,6.927,0.2235,1.66,-4.437,0.1227,6.927
034020,두산에너빌,KR,15m,S21_Engulfing,26,50.0,-3.011,-0.1158,0.857,-13.268,-0.0501,-3.011
034020,두산에너빌,KR,15m,S22_VolBreak,42,47.6,1.151,0.0274,1.095,-3.227,0.0321,1.151
034020,두산에너빌,KR,15m,S23_EMA_Ribbon,20,55.0,2.172,0.1086,1.211,-4.893,0.0751,2.172
034020,두산에너빌,KR,15m,S24_CHoCH,51,43.1,-13.985,-0.2742,0.632,-22.267,-0.1671,-13.985
034020,두산에너빌,KR,15m,S25_PinBar,33,51.5,6.113,0.1852,1.414,-8.454,0.1247,6.113
034020,두산에너빌,KR,5m,FVG+OB,487,52.2,46.146,0.0948,1.45,-10.559,0.1261,46.146
034020,두산에너빌,KR,5m,S01_EMA9_21,85,43.5,37.352,0.4394,2.229,-6.909,0.2126,37.352
034020,두산에너빌,KR,5m,S02_EMA20_50,35,40.0,13.377,0.3822,1.571,-8.529,0.1382,13.377
034020,두산에너빌,KR,5m,S03_GoldenCross,12,50.0,3.377,0.2814,3.786,-0.418,0.4206,3.377
034020,두산에너빌,KR,5m,S04_SuperTrend,10,30.0,1.693,0.1693,1.171,-7.139,0.0598,1.693
034020,두산에너빌,KR,5m,S05_HullMA,137,38.0,5.075,0.037,1.068,-32.599,0.0189,5.075
034020,두산에너빌,KR,5m,S06_Ichimoku,104,26.9,15.276,0.1469,1.403,-12.082,0.0899,15.276
034020,두산에너빌,KR,5m,S07_RSI_Trend,218,24.3,32.991,0.1513,1.589,-11.364,0.1039,32.991
034020,두산에너빌,KR,5m,S08_RSI_Rev,30,46.7,11.503,0.3834,1.822,-6.672,0.2251,11.503
034020,두산에너빌,KR,5m,S09_MACD,146,28.8,35.35,0.2421,1.597,-9.989,0.1279,35.35
034020,두산에너빌,KR,5m,S10_MACDHist,146,28.8,35.35,0.2421,1.597,-9.989,0.1279,35.35
034020,두산에너빌,KR,5m,S11_BB_Break,100,32.0,8.499,0.085,1.402,-8.703,0.0717,8.499
034020,두산에너빌,KR,5m,S12_BB_Rev,42,54.8,11.311,0.2693,1.585,-6.179,0.1669,11.311
034020,두산에너빌,KR,5m,S13_ATR_Break,69,46.4,-1.9,-0.0275,0.897,-10.362,-0.031,-1.9
034020,두산에너빌,KR,5m,S14_Donchian,43,41.9,24.543,0.5708,2.097,-6.736,0.2182,24.543
034020,두산에너빌,KR,5m,S15_ZScore,103,65.0,14.421,0.14,1.368,-12.246,0.1045,14.421
034020,두산에너빌,KR,5m,S16_SMA_Rev,10,60.0,1.688,0.1688,1.352,-2.743,0.1408,1.688
034020,두산에너빌,KR,5m,S17_FVG,128,37.5,17.421,0.1361,1.274,-11.491,0.07,17.421
034020,두산에너빌,KR,5m,S19_Monday,25,32.0,-4.457,-0.1783,0.679,-7.37,-0.1523,-4.457
034020,두산에너빌,KR,5m,S20_InsideBar,48,39.6,2.087,0.0435,1.163,-4.777,0.0489,2.087
034020,두산에너빌,KR,5m,S21_Engulfing,33,42.4,0.637,0.0193,1.054,-5.713,0.0154,0.637
034020,두산에너빌,KR,5m,S22_VolBreak,82,47.6,0.953,0.0116,1.059,-6.489,0.0205,0.953
034020,두산에너빌,KR,5m,S23_EMA_Ribbon,54,42.6,17.451,0.3232,1.779,-5.008,0.1586,17.451
034020,두산에너빌,KR,5m,S24_CHoCH,115,48.7,26.584,0.2312,1.562,-8.173,0.1357,26.584
034020,두산에너빌,KR,5m,S25_PinBar,57,43.9,-2.543,-0.0446,0.868,-7.181,-0.0497,-2.543
034020,두산에너빌,KR,4h,FVG+OB,392,60.5,156.414,0.399,1.819,-15.288,0.2615,156.414
034020,두산에너빌,KR,4h,S01_EMA9_21,32,50.0,17.672,0.5522,1.342,-18.728,0.1178,17.672
034020,두산에너빌,KR,4h,S02_EMA20_50,14,57.1,37.218,2.6584,2.238,-16.389,0.3538,37.218
034020,두산에너빌,KR,4h,S03_GoldenCross,4,25.0,-13.048,-3.2621,0.061,-10.766,-0.9766,-13.048
034020,두산에너빌,KR,4h,S04_SuperTrend,5,40.0,3.598,0.7196,1.222,-10.791,0.0898,3.598
034020,두산에너빌,KR,4h,S05_HullMA,48,56.2,113.056,2.3553,2.468,-17.909,0.3078,113.056
034020,두산에너빌,KR,4h,S06_Ichimoku,44,47.7,43.257,0.9831,1.647,-15.856,0.18,43.257
034020,두산에너빌,KR,4h,S07_RSI_Trend,69,33.3,31.358,0.4545,1.283,-17.82,0.0863,31.358
034020,두산에너빌,KR,4h,S08_RSI_Rev,12,58.3,26.713,2.2261,1.78,-33.262,0.2333,26.713
034020,두산에너빌,KR,4h,S09_MACD,54,46.3,103.481,1.9163,1.979,-23.485,0.2303,103.481
034020,두산에너빌,KR,4h,S10_MACDHist,54,46.3,103.481,1.9163,1.979,-23.485,0.2303,103.481
034020,두산에너빌,KR,4h,S11_BB_Break,55,56.4,53.346,0.9699,2.088,-10.278,0.2664,53.346
034020,두산에너빌,KR,4h,S12_BB_Rev,12,50.0,5.166,0.4305,1.175,-24.461,0.0577,5.166
034020,두산에너빌,KR,4h,S13_ATR_Break,56,75.0,92.07,1.6441,9.701,-2.772,0.6812,92.07
034020,두산에너빌,KR,4h,S14_Donchian,13,46.2,7.341,0.5647,1.242,-13.573,0.0843,7.341
034020,두산에너빌,KR,4h,S15_ZScore,27,66.7,78.146,2.8943,2.696,-12.927,0.4292,78.146
034020,두산에너빌,KR,4h,S16_SMA_Rev,21,57.1,45.069,2.1462,1.989,-28.73,0.3027,45.069
034020,두산에너빌,KR,4h,S17_FVG,64,46.9,93.786,1.4654,1.693,-22.057,0.1956,93.786
034020,두산에너빌,KR,4h,S19_Monday,107,42.1,78.743,0.7359,1.379,-31.035,0.1207,78.743
034020,두산에너빌,KR,4h,S20_InsideBar,102,52.9,103.888,1.0185,1.726,-23.628,0.1963,103.888
034020,두산에너빌,KR,4h,S21_Engulfing,21,85.7,102.48,4.88,14.209,-4.025,0.9583,102.48
034020,두산에너빌,KR,4h,S22_VolBreak,72,73.6,95.589,1.3276,4.723,-5.738,0.5429,95.589
034020,두산에너빌,KR,4h,S23_EMA_Ribbon,21,61.9,38.815,1.8483,2.185,-13.454,0.302,38.815
034020,두산에너빌,KR,4h,S24_CHoCH,59,52.5,134.999,2.2881,1.904,-26.484,0.243,134.999
034020,두산에너빌,KR,4h,S25_PinBar,33,63.6,66.131,2.004,2.457,-12.086,0.3029,66.131
034020,두산에너빌,KR,1m+4h,FVG+OB,75,49.3,7.524,0.1003,1.749,-1.868,0.2223,7.524
034020,두산에너빌,KR,1m+4h,S01_EMA9_21,49,30.6,9.349,0.1908,2.581,-1.643,0.2036,9.349
034020,두산에너빌,KR,1m+4h,S02_EMA20_50,18,50.0,2.529,0.1405,2.082,-0.491,0.2773,2.529
034020,두산에너빌,KR,1m+4h,S03_GoldenCross,5,40.0,5.854,1.1707,10.873,-0.158,0.4576,5.854
034020,두산에너빌,KR,1m+4h,S04_SuperTrend,2,50.0,0.515,0.2575,2.132,0.0,0.3615,0.515
034020,두산에너빌,KR,1m+4h,S05_HullMA,79,39.2,1.144,0.0145,1.088,-3.027,0.0259,1.144
034020,두산에너빌,KR,1m+4h,S06_Ichimoku,65,27.7,1.782,0.0274,1.283,-1.375,0.0768,1.782
034020,두산에너빌,KR,1m+4h,S07_RSI_Trend,140,27.1,8.889,0.0635,1.923,-1.482,0.1126,8.889
034020,두산에너빌,KR,1m+4h,S08_RSI_Rev,11,63.6,1.686,0.1533,1.738,-0.962,0.249,1.686
034020,두산에너빌,KR,1m+4h,S09_MACD,101,37.6,7.788,0.0771,1.593,-2.917,0.0937,7.788
034020,두산에너빌,KR,1m+4h,S10_MACDHist,101,37.6,7.788,0.0771,1.593,-2.917,0.0937,7.788
034020,두산에너빌,KR,1m+4h,S11_BB_Break,56,35.7,3.78,0.0675,1.851,-2.387,0.1116,3.78
034020,두산에너빌,KR,1m+4h,S12_BB_Rev,15,40.0,-2.596,-0.1731,0.424,-2.692,-0.2796,-2.596
034020,두산에너빌,KR,1m+4h,S13_ATR_Break,45,55.6,6.43,0.1429,4.291,-0.817,0.2507,6.43
034020,두산에너빌,KR,1m+4h,S14_Donchian,16,56.2,8.536,0.5335,5.725,-0.464,0.306,8.536
034020,두산에너빌,KR,1m+4h,S15_ZScore,49,75.5,5.434,0.1109,2.115,-1.816,0.2652,5.434
034020,두산에너빌,KR,1m+4h,S17_FVG,42,47.6,8.182,0.1948,2.281,-2.126,0.2879,8.182
034020,두산에너빌,KR,1m+4h,S20_InsideBar,9,55.6,-0.924,-0.1026,0.602,-1.502,-0.1851,-0.924
034020,두산에너빌,KR,1m+4h,S21_Engulfing,8,62.5,-0.464,-0.058,0.79,-0.611,-0.0899,-0.464
034020,두산에너빌,KR,1m+4h,S22_VolBreak,44,50.0,6.19,0.1407,3.559,-1.255,0.2193,6.19
034020,두산에너빌,KR,1m+4h,S23_EMA_Ribbon,39,28.2,1.094,0.028,1.185,-1.427,0.0595,1.094
034020,두산에너빌,KR,1m+4h,S24_CHoCH,74,44.6,6.401,0.0865,1.534,-4.07,0.1236,6.401
034020,두산에너빌,KR,1m+4h,S25_PinBar,6,66.7,5.711,0.9518,15.174,-0.403,0.6818,5.711
008060,대덕전자,KR,15m,FVG+OB,204,55.4,56.496,0.2769,2.116,-4.221,0.2938,56.496
008060,대덕전자,KR,15m,S01_EMA9_21,21,57.1,-4.012,-0.1911,0.792,-13.05,-0.0599,-4.012
008060,대덕전자,KR,15m,S02_EMA20_50,7,14.3,-17.346,-2.478,0.006,-17.444,-0.5661,-17.346
008060,대덕전자,KR,15m,S03_GoldenCross,3,33.3,-0.824,-0.2748,0.498,-1.642,-0.3023,-0.824
008060,대덕전자,KR,15m,S04_SuperTrend,5,60.0,-2.033,-0.4065,0.447,-3.675,-0.3091,-2.033
008060,대덕전자,KR,15m,S05_HullMA,44,59.1,33.404,0.7592,2.409,-8.718,0.2482,33.404
008060,대덕전자,KR,15m,S06_Ichimoku,20,50.0,3.854,0.1927,1.509,-2.944,0.1429,3.854
008060,대덕전자,KR,15m,S07_RSI_Trend,52,38.5,6.893,0.1326,1.234,-14.605,0.0501,6.893
008060,대덕전자,KR,15m,S08_RSI_Rev,5,40.0,0.559,0.1117,1.178,-2.775,0.0577,0.559
008060,대덕전자,KR,15m,S09_MACD,52,53.8,10.747,0.2067,1.375,-10.355,0.0826,10.747
008060,대덕전자,KR,15m,S10_MACDHist,52,53.8,10.747,0.2067,1.375,-10.355,0.0826,10.747
008060,대덕전자,KR,15m,S11_BB_Break,58,34.5,18.088,0.3119,2.171,-3.383,0.1761,18.088
008060,대덕전자,KR,15m,S12_BB_Rev,15,53.3,-0.568,-0.0378,0.922,-5.482,-0.0317,-0.568
008060,대덕전자,KR,15m,S13_ATR_Break,37,48.6,2.496,0.0674,1.245,-6.261,0.0837,2.496
008060,대덕전자,KR,15m,S14_Donchian,11,54.5,-5.199,-0.4727,0.705,-17.451,-0.0969,-5.199
008060,대덕전자,KR,15m,S15_ZScore,25,60.0,3.465,0.1386,1.22,-7.772,0.0747,3.465
008060,대덕전자,KR,15m,S16_SMA_Rev,5,40.0,1.564,0.3128,1.548,-2.446,0.1718,1.564
008060,대덕전자,KR,15m,S17_FVG,42,50.0,-8.288,-0.1973,0.78,-25.85,-0.0733,-8.288
008060,대덕전자,KR,15m,S19_Monday,11,45.5,1.532,0.1393,1.238,-5.06,0.0864,1.532
008060,대덕전자,KR,15m,S20_InsideBar,37,51.4,-4.078,-0.1102,0.836,-16.157,-0.0481,-4.078
008060,대덕전자,KR,15m,S21_Engulfing,30,56.7,7.822,0.2607,1.617,-4.561,0.1882,7.822
008060,대덕전자,KR,15m,S22_VolBreak,42,50.0,4.668,0.1111,1.522,-5.331,0.1512,4.668
008060,대덕전자,KR,15m,S23_EMA_Ribbon,15,66.7,-2.428,-0.1619,0.835,-12.987,-0.0445,-2.428
008060,대덕전자,KR,15m,S24_CHoCH,69,52.2,11.769,0.1706,1.411,-10.792,0.1173,11.769
008060,대덕전자,KR,15m,S25_PinBar,26,57.7,4.81,0.185,1.405,-9.435,0.1274,4.81
008060,대덕전자,KR,5m,FVG+OB,433,50.8,52.343,0.1209,1.658,-4.572,0.1995,52.343
008060,대덕전자,KR,5m,S01_EMA9_21,81,42.0,22.929,0.2831,1.941,-7.543,0.1424,22.929
008060,대덕전자,KR,5m,S02_EMA20_50,32,59.4,17.81,0.5566,3.72,-2.005,0.2859,17.81
008060,대덕전자,KR,5m,S03_GoldenCross,9,33.3,-1.357,-0.1508,0.675,-2.895,-0.1416,-1.357
008060,대덕전자,KR,5m,S04_SuperTrend,9,55.6,-1.159,-0.1288,0.773,-4.084,-0.0929,-1.159
008060,대덕전자,KR,5m,S05_HullMA,134,47.8,40.105,0.2993,2.091,-7.806,0.1773,40.105
008060,대덕전자,KR,5m,S06_Ichimoku,109,32.1,16.656,0.1528,1.543,-9.303,0.071,16.656
008060,대덕전자,KR,5m,S07_RSI_Trend,257,25.3,18.286,0.0712,1.31,-10.864,0.0566,18.286
008060,대덕전자,KR,5m,S08_RSI_Rev,28,64.3,-4.163,-0.1487,0.788,-14.996,-0.0758,-4.163
008060,대덕전자,KR,5m,S09_MACD,152,41.4,18.761,0.1234,1.451,-9.852,0.1217,18.761
008060,대덕전자,KR,5m,S10_MACDHist,152,41.4,18.761,0.1234,1.451,-9.852,0.1217,18.761
008060,대덕전자,KR,5m,S11_BB_Break,137,35.8,-15.013,-0.1096,0.58,-17.0,-0.1724,-15.013
008060,대덕전자,KR,5m,S12_BB_Rev,40,50.0,-6.507,-0.1627,0.773,-15.31,-0.0872,-6.507
008060,대덕전자,KR,5m,S13_ATR_Break,96,41.7,-5.257,-0.0548,0.709,-9.466,-0.1142,-5.257
008060,대덕전자,KR,5m,S14_Donchian,33,54.5,15.418,0.4672,2.269,-3.642,0.2126,15.418
008060,대덕전자,KR,5m,S15_ZScore,86,62.8,-0.266,-0.0031,0.993,-15.593,-0.0021,-0.266
008060,대덕전자,KR,5m,S16_SMA_Rev,5,20.0,-9.794,-1.9588,0.12,-11.127,-0.7081,-9.794
008060,대덕전자,KR,5m,S17_FVG,102,39.2,14.318,0.1404,1.361,-13.09,0.0827,14.318
008060,대덕전자,KR,5m,S19_Monday,18,38.9,-4.477,-0.2487,0.594,-7.316,-0.1774,-4.477
008060,대덕전자,KR,5m,S20_InsideBar,89,38.2,-8.984,-0.1009,0.744,-14.435,-0.0759,-8.984
008060,대덕전자,KR,5m,S21_Engulfing,67,29.9,-2.95,-0.044,0.865,-13.126,-0.0481,-2.95
008060,대덕전자,KR,5m,S22_VolBreak,100,36.0,-6.52,-0.0652,0.671,-11.034,-0.1294,-6.52
008060,대덕전자,KR,5m,S23_EMA_Ribbon,64,39.1,-6.532,-0.1021,0.777,-15.907,-0.0674,-6.532
008060,대덕전자,KR,5m,S24_CHoCH,161,51.6,13.045,0.081,1.169,-16.747,0.0329,13.045
008060,대덕전자,KR,5m,S25_PinBar,60,55.0,9.156,0.1526,1.676,-5.012,0.1552,9.156
008060,대덕전자,KR,4h,FVG+OB,336,60.1,114.961,0.3421,2.068,-8.91,0.2896,114.961
008060,대덕전자,KR,4h,S01_EMA9_21,32,50.0,24.503,0.7657,2.215,-8.178,0.2232,24.503
008060,대덕전자,KR,4h,S02_EMA20_50,10,90.0,10.515,1.0515,18.114,0.0,1.3569,10.515
008060,대덕전자,KR,4h,S03_GoldenCross,3,33.3,1.841,0.6138,1.853,-0.464,0.2509,1.841
008060,대덕전자,KR,4h,S04_SuperTrend,4,25.0,1.0,0.2499,1.112,-7.105,0.0427,1.0
008060,대덕전자,KR,4h,S05_HullMA,47,46.8,37.128,0.79,2.013,-10.899,0.2268,37.128
008060,대덕전자,KR,4h,S06_Ichimoku,28,67.9,26.937,0.962,3.659,-1.909,0.3808,26.937
008060,대덕전자,KR,4h,S07_RSI_Trend,75,44.0,43.476,0.5797,2.123,-7.518,0.2207,43.476
008060,대덕전자,KR,4h,S08_RSI_Rev,11,72.7,24.173,2.1976,9.74,-2.669,0.7372,24.173
008060,대덕전자,KR,4h,S09_MACD,53,52.8,49.847,0.9405,2.566,-8.061,0.2772,49.847
008060,대덕전자,KR,4h,S10_MACDHist,53,52.8,49.847,0.9405,2.566,-8.061,0.2772,49.847
008060,대덕전자,KR,4h,S11_BB_Break,48,54.2,22.028,0.4589,1.95,-10.053,0.1797,22.028
008060,대덕전자,KR,4h,S12_BB_Rev,14,64.3,21.824,1.5588,3.536,-3.085,0.4886,21.824
008060,대덕전자,KR,4h,S13_ATR_Break,40,52.5,-1.321,-0.033,0.937,-10.053,-0.0173,-1.321
008060,대덕전자,KR,4h,S14_Donchian,16,56.2,19.149,1.1968,3.255,-5.708,0.3768,19.149
008060,대덕전자,KR,4h,S15_ZScore,32,65.6,34.651,1.0828,2.891,-7.544,0.3307,34.651
008060,대덕전자,KR,4h,S16_SMA_Rev,9,55.6,6.05,0.6722,1.641,-7.738,0.1882,6.05
008060,대덕전자,KR,4h,S17_FVG,44,52.3,39.105,0.8888,2.647,-7.559,0.3145,39.105
008060,대덕전자,KR,4h,S19_Monday,87,56.3,37.837,0.4349,1.546,-18.025,0.1355,37.837
008060,대덕전자,KR,4h,S20_InsideBar,75,50.7,46.368,0.6182,1.916,-12.226,0.1835,46.368
008060,대덕전자,KR,4h,S21_Engulfing,26,61.5,22.715,0.8737,2.741,-4.393,0.3404,22.715
008060,대덕전자,KR,4h,S22_VolBreak,46,60.9,10.642,0.2314,1.674,-6.52,0.1613,10.642
008060,대덕전자,KR,4h,S23_EMA_Ribbon,25,64.0,19.814,0.7926,2.257,-8.853,0.2208,19.814
008060,대덕전자,KR,4h,S24_CHoCH,53,58.5,71.468,1.3485,2.733,-13.608,0.3042,71.468
008060,대덕전자,KR,4h,S25_PinBar,31,51.6,0.527,0.017,1.022,-16.52,0.0061,0.527
NVDA,엔비디아,US,5m,FVG+OB,280,51.8,32.903,0.1175,1.959,-3.198,0.266,32.903
NVDA,엔비디아,US,5m,S01_EMA9_21,94,38.3,3.269,0.0348,1.126,-10.587,0.0391,3.269
NVDA,엔비디아,US,5m,S02_EMA20_50,45,42.2,1.75,0.0389,1.123,-5.885,0.0407,1.75
NVDA,엔비디아,US,5m,S03_GoldenCross,13,69.2,4.825,0.3712,2.113,-3.035,0.2981,4.825
NVDA,엔비디아,US,5m,S04_SuperTrend,10,80.0,7.316,0.7316,3.583,-1.5,0.4866,7.316
